31,31,0,4,48,1,7,4,5
441,31,1,4,48,1,7,4,5
842,31,2,4,48,1,7,4,5
1252,31,3,4,48,1,7,151,5
18756,31,76,4,48,1,7,151,5
26198,31,95,4,48,1,7,151,5
26653,31,96,4,48,1,7,151,5
27108,31,97,4,48,1,7,151,5
27566,31,98,4,48,1,7,151,5
28015,31,99,4,48,1,7,151,5
28471,31,100,4,48,1,7,151,5
28933,31,101,4,48,1,7,151,5
29386,31,102,4,48,1,7,151,5
29833,31,103,4,48,1,7,128,5
30281,31,104,4,48,1,7,158,5
30724,31,105,4,48,1,7,21,5
31164,31,106,4,48,1,7,148,5
31601,31,107,4,48,1,7,112,5
32035,31,108,4,48,1,7,150,5
32436,31,109,4,48,1,7,150,5
32820,31,110,4,48,1,7,61,5
33210,31,111,4,48,1,7,4,5
33588,31,112,4,48,1,7,112,5
33960,31,113,4,48,1,7,112,5
34329,31,114,4,48,1,7,112,5
34703,31,115,4,48,1,7,112,5
35071,31,116,4,48,1,7,73,5
35441,31,117,4,48,1,7,73,5
35831,31,118,4,49,1,7,73,5
36222,31,119,4,49,1,7,73,5
36633,31,120,4,49,1,7,73,5
37052,31,121,4,49,1,7,73,5
211513,31,857,4,49,1,7,73,5
212056,31,858,4,49,1,7,73,5
212594,31,859,4,49,1,7,73,5
213128,31,860,4,49,1,7,73,5
213665,31,861,4,49,1,7,73,5
214196,31,862,4,49,1,7,73,5
214744,31,863,4,49,1,7,73,5
215285,31,864,4,49,1,7,73,5
215812,31,865,4,49,1,7,73,5
216322,31,866,4,49,1,7,73,5
216824,31,867,4,49,1,7,73,5
217310,31,868,4,49,1,7,73,5
217794,31,869,4,49,1,7,73,5
219176,31,872,4,49,1,7,73,5
219603,31,873,4,49,1,7,73,5
220010,31,874,4,49,1,7,97,5
220394,31,875,4,49,1,7,97,5
220764,31,876,4,49,1,7,97,5
221116,31,877,4,49,1,7,97,5
221451,31,878,4,49,1,7,97,5
221776,31,879,4,49,1,7,97,5
222093,31,880,4,49,1,7,97,5
222383,31,881,4,49,1,7,97,5
222662,31,882,4,49,1,7,97,5
222941,31,953,4,50,1,7,107,5
223332,31,954,4,50,1,7,107,5
