2,2,0,0,13,1,7,38,2
410,2,1,0,13,1,7,38,2
814,2,2,0,13,1,7,38,2
1220,2,3,0,13,1,7,38,2
1617,2,4,0,13,1,7,38,2
2023,2,5,0,13,1,7,38,2
2422,2,6,0,13,1,7,38,2
2832,2,7,0,13,1,7,38,2
3243,2,8,0,13,1,7,38,2
3654,2,9,0,13,1,7,112,2
4059,2,10,0,13,1,7,112,2
28435,2,100,0,13,1,7,112,2
28903,2,101,0,13,1,7,38,2
29355,2,102,0,13,1,7,38,2
29806,2,103,0,13,1,7,38,2
30251,2,104,0,13,1,7,38,2
30700,2,105,0,13,1,7,38,2
31139,2,106,0,13,1,7,38,2
31580,2,107,0,13,1,7,38,2
32011,2,108,0,13,1,7,38,2
32418,2,109,0,13,1,7,44,2
32806,2,110,0,13,1,7,44,2
33193,2,111,0,13,1,7,44,2
33571,2,112,0,13,1,7,44,2
33942,2,113,0,13,1,7,44,2
34311,2,114,0,13,1,7,44,2
34685,2,115,0,13,1,7,44,2
38336,2,124,0,13,1,7,112,2
38775,2,125,0,13,1,7,112,2
39229,2,126,0,13,1,7,44,2
40692,2,129,0,13,1,7,44,2
41200,2,130,0,13,1,7,44,2
41716,2,131,0,14,1,7,148,2
42249,2,132,0,14,1,7,148,2
42787,2,133,0,14,1,7,44,2
43341,2,134,0,14,1,7,44,2
43889,2,135,0,14,1,7,142,2
44442,2,136,0,14,1,7,142,2
44987,2,137,0,14,1,7,142,2
45526,2,138,0,14,1,7,142,2
46068,2,139,0,14,1,7,142,2
46616,2,140,0,14,1,7,142,2
47168,2,141,0,14,1,7,112,2
47703,2,142,0,14,1,7,112,2
48242,2,143,0,14,1,7,112,2
48769,2,144,0,14,1,7,112,2
49289,2,145,0,14,1,7,44,2
49775,2,146,0,14,1,7,112,2
50257,2,147,0,14,1,7,44,2
50724,2,148,0,14,1,7,44,2
66745,2,238,0,14,1,7,44,2
67010,2,239,0,14,1,7,44,2
67274,2,240,0,14,1,7,44,2
67532,2,241,0,14,1,7,44,2
67803,2,242,0,14,1,7,44,2
68608,2,245,0,14,1,7,44,2
68882,2,246,0,14,1,7,44,2
69164,2,247,0,14,1,7,44,2
69462,2,248,0,14,1,7,44,2
74373,2,264,0,14,1,7,44,2
74763,2,265,0,14,1,7,44,2
75171,2,266,0,14,1,7,44,2
75591,2,267,0,14,1,7,44,2
76030,2,268,0,14,1,7,112,2
76498,2,269,0,14,1,7,112,2
86377,2,287,0,14,1,7,44,2
86926,2,288,0,14,1,7,44,2
87460,2,289,0,14,1,7,44,2
87981,2,290,0,14,1,7,44,2
88482,2,291,0,15,1,7,44,2
116733,2,419,0,15,1,7,44,2
117279,2,420,0,15,1,7,44,2
117814,2,421,0,15,1,7,44,2
118369,2,422,0,15,1,7,44,2
118943,2,423,0,15,1,7,44,2
119515,2,424,0,15,1,7,44,2
159659,2,575,0,15,1,7,44,2
160211,2,576,0,15,1,7,44,2
160742,2,577,0,15,1,7,44,2
161251,2,579,0,15,1,7,44,2
161719,2,580,0,15,1,7,44,2
162163,2,581,0,15,1,7,44,2
162575,2,582,0,15,1,7,44,2
162970,2,583,0,15,1,7,44,2
163335,2,584,0,15,1,7,44,2
163676,2,585,0,15,1,7,44,2
163994,2,586,0,15,1,7,44,2
164303,2,587,0,15,1,7,44,2
164591,2,588,0,15,1,7,44,2
294547,2,1150,0,16,1,7,38,2
299322,2,1162,0,16,1,7,38,2
299592,2,1163,0,16,1,7,38,2
300604,2,1167,0,16,1,7,38,2
300822,2,1168,0,16,1,7,112,2
414288,2,1700,0,16,1,7,112,2
415209,2,1703,0,16,1,7,112,2
415532,2,1704,0,16,1,7,38,2
415868,2,1705,0,16,1,7,62,2
416215,2,1706,0,16,1,7,44,2
416583,2,1707,0,16,1,7,44,2
416969,2,1708,0,16,1,7,44,2
418209,2,1711,0,16,1,7,44,2
418649,2,1712,0,16,1,7,44,2
419105,2,1713,0,16,1,7,44,2
419584,2,1714,0,16,1,7,44,2
420069,2,1715,0,16,1,7,44,2
420550,2,1716,0,16,1,7,38,2
421053,2,1718,0,16,1,7,44,2
421587,2,1719,0,16,1,7,44,2
422123,2,1720,0,16,1,7,44,2
423218,2,1722,0,16,1,7,44,2
423765,2,1723,0,16,1,7,44,2
424312,2,1724,0,16,1,7,134,2
424866,2,1725,0,16,1,7,134,2
425428,2,1726,0,16,1,7,44,2
425977,2,1727,0,17,1,7,44,2
426520,2,1728,0,17,1,7,44,2
483956,2,1952,0,17,1,7,44,2
484285,2,1953,0,17,1,7,44,2
484626,2,1954,0,17,1,7,44,2
484955,2,1955,0,17,1,7,44,2
485292,2,1956,0,17,1,7,44,2
485633,2,1957,0,17,1,7,44,2
485975,2,1958,0,17,1,7,44,2
486322,2,1959,0,17,1,7,44,2
487400,2,1962,0,17,1,7,44,2
507173,2,2012,0,17,1,7,44,2
507690,2,2013,0,17,1,7,44,2
508210,2,2014,0,17,1,7,44,2
508739,2,2015,0,17,1,7,44,2
509267,2,2016,0,17,1,7,44,2
509788,2,2017,0,17,1,7,44,2
510313,2,2018,0,17,1,7,44,2
510838,2,2019,0,17,1,7,112,2
511341,2,2020,0,17,1,7,112,2
511840,2,2021,0,17,1,7,38,2
512325,2,2022,0,17,1,7,38,2
605360,2,2444,0,17,1,7,38,2
621324,2,2523,0,17,1,7,112,2
621545,2,2524,0,17,1,7,112,2
621783,2,2525,0,17,1,7,112,2
622024,2,2526,0,17,1,7,112,2
622272,2,2527,0,17,1,7,112,2
622502,2,2528,0,17,1,7,38,2
622742,2,2529,0,17,1,7,62,2
622989,2,2530,0,17,1,7,44,2
623243,2,2531,0,17,1,7,44,2
647195,2,2594,0,17,1,7,44,2
647696,2,2595,0,17,1,7,44,2
648164,2,2596,6,17,1,7,44,2
648609,2,2597,6,17,1,7,44,2
649027,2,2598,6,17,1,7,44,2
649422,2,2599,6,17,1,7,44,2
649799,2,2600,6,17,1,7,44,2
1483566,2,5821,6,17,1,7,44,2
1524715,2,5972,6,17,1,7,44,2
1524990,2,5973,0,17,1,7,44,2
